,GAME_ID,TEAM_NAME,PTS,WINNER,DEFLECTIONS_RATIO,DEFLECTIONS_DIFF,CONTEST_RATE,CONTEST_RATE_2,CONTEST_RATE_3,CHARGES_RATIO,CHARGES_DIFF,SCREEN_AST_RATIO,SCREEN_AST_DIFF,SCREEN_AST_PTS_RATIO,SCREEN_AST_PTS_DIFF,LOOSE_RATIO,LOOSE_DIFFERENCE,OFF_BOXOUT_RATIO,OFF_BOXOUT_DIFF,DEF_BOXOUT_RATIO,DEF_BOXOUT_DIFF,BOXOUT_TM_RBS_RATIO,BOXOUT_TM_RBS_DIFF
4345,22000943,Pistons,105,0,0.5,0,0.6966292134831461,0.7288135593220338,0.6333333333333333,0.0,0,0.2,-15,0.2,-36,0.4,-2,1.0,2,0.44,-3,0.6666666666666666,4
4346,22000944,Nets,130,1,0.3333333333333333,-8,0.5729166666666666,0.543859649122807,0.6153846153846154,1.0,1,0.6,1,0.5454545454545454,1,0.6,3,0.6,1,0.5454545454545454,2,0.56,3
4347,22000944,Pacers,113,0,0.6666666666666666,8,0.6067415730337079,0.5925925925925926,0.6285714285714286,0.0,-1,0.4,-1,0.45454545454545453,-1,0.4,-3,0.4,-1,0.45454545454545453,-2,0.44,-3
4348,22000945,Bucks,136,0,0.5357142857142857,2,0.6530612244897959,0.5961538461538461,0.717391304347826,1.0,2,0.6666666666666666,5,0.631578947368421,10,0.5454545454545454,1,0.0,0,0.4444444444444444,-1,0.5,0
4349,22000945,Rockets,143,1,0.4642857142857143,-2,0.6236559139784946,0.5370370370370371,0.7435897435897436,0.0,-2,0.3333333333333333,-5,0.3684210526315789,-10,0.45454545454545453,-1,0.0,0,0.5555555555555556,1,0.5,0
4350,22000946,Warriors,114,0,0.6666666666666666,9,0.5319148936170213,0.5471698113207547,0.5121951219512195,1.0,1,0.5,0,0.5319148936170213,3,0.75,4,0.0,0,0.8333333333333334,4,0.8333333333333334,4
4351,22000946,Timberwolves,126,1,0.3333333333333333,-9,0.5764705882352941,0.6382978723404256,0.5,0.0,-1,0.5,0,0.46808510638297873,-3,0.25,-4,0.0,0,0.16666666666666666,-4,0.16666666666666666,-4
4352,22000947,Pelicans,109,1,0.64,7,0.5393258426966292,0.46,0.6410256410256411,0.0,0,0.5555555555555556,3,0.5263157894736842,3,0.6,2,0.0,0,0.25,-6,0.2727272727272727,-5
4353,22000947,Thunder,95,0,0.36,-7,0.5445544554455446,0.5833333333333334,0.4482758620689655,0.0,0,0.4444444444444444,-3,0.47368421052631576,-3,0.4,-2,0.0,0,0.75,6,0.7272727272727273,5
4354,22000948,Raptors,111,0,0.53125,2,0.6236559139784946,0.5689655172413793,0.7142857142857143,0.0,-1,0.75,4,0.7142857142857143,9,0.26666666666666666,-7,0.25,-4,0.2727272727272727,-5,0.14285714285714285,-10
4355,22000948,Nuggets,121,1,0.46875,-2,0.5060240963855421,0.47058823529411764,0.5625,1.0,1,0.25,-4,0.2857142857142857,-9,0.7333333333333333,7,0.75,4,0.7272727272727273,5,0.8571428571428571,10
4356,22000949,Hawks,104,0,0.3333333333333333,-8,0.5643564356435643,0.6575342465753424,0.32142857142857145,0.0,-1,0.6666666666666666,6,0.631578947368421,10,0.6,1,0.5,0,0.4,-1,0.45454545454545453,-1
4357,22000949,76ers,126,1,0.6666666666666666,8,0.4634146341463415,0.46296296296296297,0.4642857142857143,1.0,1,0.3333333333333333,-6,0.3684210526315789,-10,0.4,-1,0.5,0,0.6,1,0.5454545454545454,1
4358,22000950,Spurs,140,0,0.375,-6,0.5619047619047619,0.5074626865671642,0.6578947368421053,0.0,0,0.4375,-4,0.3972602739726027,-15,0.3333333333333333,-3,0.3333333333333333,-1,0.25,-4,0.2727272727272727,-5
4359,22000950,Celtics,143,1,0.625,6,0.6521739130434783,0.6617647058823529,0.625,0.0,0,0.5625,4,0.6027397260273972,15,0.6666666666666666,3,0.6666666666666666,1,0.75,4,0.7272727272727273,5
4360,22000951,Wizards,122,1,0.5,0,0.573170731707317,0.4897959183673469,0.696969696969697,0.0,0,0.2631578947368421,-9,0.24390243902439024,-21,0.5,0,1.0,1,0.5,0,1.0,4
4361,22000951,Cavaliers,93,0,0.5,0,0.7282608695652174,0.7702702702702703,0.5555555555555556,0.0,0,0.7368421052631579,9,0.7560975609756098,21,0.5,0,0.0,-1,0.5,0,0.0,-4
4362,22000952,Trail Blazers,128,1,0.4444444444444444,-2,0.45263157894736844,0.3888888888888889,0.5365853658536586,0.0,-1,0.3,-8,0.3333333333333333,-16,0.35714285714285715,-4,0.0,-2,0.5,0,0.4,-2
4363,22000952,Nets,109,0,0.5555555555555556,2,0.4835164835164835,0.4,0.6111111111111112,1.0,1,0.7,8,0.6666666666666666,16,0.6428571428571429,4,1.0,2,0.5,0,0.6,2
4364,22000953,Magic,75,0,0.3055555555555556,-14,0.47474747474747475,0.4666666666666667,0.48717948717948717,0.0,0,0.5333333333333333,1,0.48484848484848486,-1,0.6666666666666666,5,1.0,2,0.47058823529411764,-1,0.4375,-2
4365,22000953,Grizzlies,92,1,0.6944444444444444,14,0.6976744186046512,0.7,0.6923076923076923,0.0,0,0.4666666666666667,-1,0.5151515151515151,1,0.3333333333333333,-5,0.0,-2,0.5294117647058824,1,0.5625,2
4366,22000954,Bucks,108,1,0.6190476190476191,5,0.6145833333333334,0.6031746031746031,0.6363636363636364,0.0,0,0.5185185185185185,1,0.5,0,0.6363636363636364,3,0.3333333333333333,-1,0.6666666666666666,5,0.5,0
4367,22000954,Bulls,98,0,0.38095238095238093,-5,0.6666666666666666,0.6615384615384615,0.68,0.0,0,0.48148148148148145,-1,0.5,0,0.36363636363636365,-3,0.6666666666666666,1,0.3333333333333333,-5,0.5,0
4368,22000955,Jazz,100,0,0.43478260869565216,-3,0.5909090909090909,0.6181818181818182,0.5454545454545454,0.0,0,0.35,-6,0.37777777777777777,-11,0.5555555555555556,1,1.0,1,0.625,4,0.5384615384615384,1
4369,22000955,Suns,121,1,0.5652173913043478,3,0.55,0.5853658536585366,0.5128205128205128,0.0,0,0.65,6,0.6222222222222222,11,0.4444444444444444,-1,0.0,-1,0.375,-4,0.46153846153846156,-1
4370,22000956,Kings,110,1,0.5,0,0.46987951807228917,0.4727272727272727,0.4642857142857143,0.5,0,0.5384615384615384,1,0.5333333333333333,2,0.35294117647058826,-5,0.0,-4,0.46153846153846156,-1,0.3333333333333333,-4
4371,22000956,Lakers,106,0,0.5,0,0.47674418604651164,0.49056603773584906,0.45454545454545453,0.5,0,0.46153846153846156,-1,0.4666666666666667,-2,0.6470588235294118,5,1.0,4,0.5384615384615384,1,0.6666666666666666,4
4372,22000957,Pistons,94,0,0.4375,-4,0.6551724137931034,0.58,0.7567567567567568,0.0,0,0.375,-4,0.3902439024390244,-9,0.3333333333333333,-4,0.0,-1,0.4444444444444444,-1,0.5714285714285714,1
4373,22000957,Hornets,107,1,0.5625,4,0.7142857142857143,0.7777777777777778,0.6216216216216216,0.0,0,0.625,4,0.6097560975609756,9,0.6666666666666666,4,1.0,1,0.5555555555555556,1,0.42857142857142855,-1
4374,22000958,Warriors,113,1,0.5806451612903226,5,0.6629213483146067,0.6382978723404256,0.6904761904761905,1.0,2,0.7647058823529411,9,0.7954545454545454,26,0.47368421052631576,-1,0.0,-2,0.6470588235294118,5,0.625,4
4375,22000958,Rockets,87,0,0.41935483870967744,-5,0.5357142857142857,0.5526315789473685,0.5217391304347826,0.0,-2,0.23529411764705882,-9,0.20454545454545456,-26,0.5263157894736842,1,1.0,2,0.35294117647058826,-5,0.375,-4
4376,22000959,Bulls,97,0,0.5945945945945946,7,0.5945945945945946,0.47368421052631576,0.7222222222222222,1.0,2,0.5833333333333334,4,0.5471698113207547,5,0.5,0,0.3333333333333333,-1,0.5333333333333333,1,0.42857142857142855,-2
4377,22000959,Hawks,108,1,0.40540540540540543,-7,0.6588235294117647,0.6065573770491803,0.7916666666666666,0.0,-2,0.4166666666666667,-4,0.4528301886792453,-5,0.5,0,0.6666666666666666,1,0.4666666666666667,-1,0.5714285714285714,2
4378,22000960,Heat,124,1,0.7142857142857143,9,0.527027027027027,0.5588235294117647,0.5,0.0,0,0.5,0,0.4772727272727273,-2,0.7,4,0.3333333333333333,-1,1.0,6,0.7777777777777778,5
4379,22000960,Cavaliers,107,0,0.2857142857142857,-9,0.5977011494252874,0.6274509803921569,0.5555555555555556,0.0,0,0.5,0,0.5227272727272727,2,0.3,-4,0.6666666666666666,1,0.0,-6,0.2222222222222222,-5
4380,22000961,Grizzlies,111,0,0.4,-6,0.7764705882352941,0.7666666666666667,0.8,0.0,-1,0.625,8,0.6142857142857143,16,0.5384615384615384,1,0.0,0,0.5714285714285714,1,0.5714285714285714,1
4381,22000961,Magic,112,1,0.6,6,0.625,0.5522388059701493,0.7931034482758621,1.0,1,0.375,-8,0.38571428571428573,-16,0.46153846153846156,-1,0.0,0,0.42857142857142855,-1,0.42857142857142855,-1
4382,22000962,Pelicans,140,1,0.4411764705882353,-4,0.6320754716981132,0.6379310344827587,0.625,0.0,0,0.4444444444444444,-2,0.42857142857142855,-6,0.18181818181818182,-7,0.0,0,0.25,-4,0.3333333333333333,-2
4383,22000962,Timberwolves,136,0,0.5588235294117647,4,0.6847826086956522,0.7142857142857143,0.6388888888888888,0.0,0,0.5555555555555556,2,0.5714285714285714,6,0.8181818181818182,7,0.0,0,0.75,4,0.6666666666666666,2
4384,22000963,Pacers,152,1,0.4642857142857143,-2,0.5765765765765766,0.6027397260273972,0.5263157894736842,0.0,-1,0.75,10,0.7291666666666666,22,0.5,0,0.0,-1,0.5,0,0.3333333333333333,-1
4385,22000963,Thunder,95,0,0.5357142857142857,2,0.6206896551724138,0.5555555555555556,0.7272727272727273,1.0,1,0.25,-10,0.2708333333333333,-22,0.5,0,1.0,1,0.5,0,0.6666666666666666,1
4386,22000964,Wizards,124,0,0.5588235294117647,4,0.4827586206896552,0.46938775510204084,0.5,1.0,1,0.3488372093023256,-13,0.3333333333333333,-32,0.7,4,0.6666666666666666,1,0.45,-2,0.5263157894736842,1
4387,22000964,Mavericks,125,1,0.4411764705882353,-4,0.6373626373626373,0.6527777777777778,0.5789473684210527,0.0,-1,0.6511627906976745,13,0.6666666666666666,32,0.3,-4,0.3333333333333333,-1,0.55,2,0.47368421052631576,-1
4388,22000965,Raptors,102,0,0.7307692307692307,12,0.5128205128205128,0.4864864864864865,0.5365853658536586,1.0,1,0.6086956521739131,5,0.576271186440678,9,0.6666666666666666,5,0.3333333333333333,-1,0.7142857142857143,3,0.5,0
4389,22000965,Jazz,106,1,0.2692307692307692,-12,0.5212765957446809,0.5409836065573771,0.48484848484848486,0.0,-1,0.391304347826087,-5,0.423728813559322,-9,0.3333333333333333,-5,0.6666666666666666,1,0.2857142857142857,-3,0.5,0
4390,22000966,Nuggets,110,1,0.5,0,0.5301204819277109,0.5510204081632653,0.5,0.0,-1,0.1875,-10,0.20588235294117646,-20,0.375,-2,0.4,-1,0.375,-2,0.2727272727272727,-5
4391,22000966,Clippers,104,0,0.5,0,0.525,0.5208333333333334,0.53125,1.0,1,0.8125,10,0.7941176470588235,20,0.625,2,0.6,1,0.625,2,0.7272727272727273,5
4392,22000967,Nets,114,0,0.46875,-2,0.5612244897959183,0.6721311475409836,0.3783783783783784,1.0,1,0.6875,6,0.7105263157894737,16,0.5,0,0.5,0,0.5555555555555556,2,0.6470588235294118,5
4393,22000967,Bucks,117,1,0.53125,2,0.7083333333333334,0.7407407407407407,0.6666666666666666,0.0,-1,0.3125,-6,0.2894736842105263,-16,0.5,0,0.5,0,0.4444444444444444,-2,0.35294117647058826,-5
4394,22000968,Trail Blazers,129,1,0.6521739130434783,7,0.5617977528089888,0.58,0.5384615384615384,0.0,-1,0.65,6,0.64,14,0.4,-2,0.6,1,0.25,-4,0.4166666666666667,-2
4395,22000968,Celtics,119,0,0.34782608695652173,-7,0.5764705882352941,0.5957446808510638,0.5526315789473685,1.0,1,0.35,-6,0.36,-14,0.6,2,0.4,-1,0.75,4,0.5833333333333334,2
4396,22000969,Heat,121,1,0.5161290322580645,1,0.5555555555555556,0.4166666666666667,0.7575757575757576,1.0,1,0.5,0,0.5161290322580645,1,0.625,2,0.5,0,0.6,2,0.5833333333333334,2
4397,22000969,Hornets,111,0,0.4838709677419355,-1,0.5227272727272727,0.46,0.6052631578947368,0.0,-1,0.5,0,0.4838709677419355,-1,0.375,-2,0.5,0,0.4,-2,0.4166666666666667,-2
4398,22000970,Kings,111,1,0.48,-1,0.5432098765432098,0.4782608695652174,0.6285714285714286,0.0,0,0.44,-3,0.4528301886792453,-5,0.45454545454545453,-1,0.2,-3,0.75,4,0.5384615384615384,1
4399,22000970,Mavericks,99,0,0.52,1,0.5802469135802469,0.6037735849056604,0.5357142857142857,0.0,0,0.56,3,0.5471698113207547,5,0.5454545454545454,1,0.8,3,0.25,-4,0.46153846153846156,-1
4400,22000971,Knicks,122,1,0.6956521739130435,9,0.45569620253164556,0.36363636363636365,0.5714285714285714,0.0,-1,0.6,3,0.625,8,0.4166666666666667,-2,0.0,0,0.2,-3,0.0,-4
4401,22000971,Rockets,97,0,0.30434782608695654,-9,0.5348837209302325,0.5294117647058824,0.5428571428571428,1.0,1,0.4,-3,0.375,-8,0.5833333333333334,2,0.0,0,0.8,3,1.0,4
4402,22000972,Suns,123,1,0.7333333333333333,14,0.6086956521739131,0.5161290322580645,0.8,0.0,0,0.5357142857142857,2,0.5161290322580645,2,0.5,0,0.0,0,0.3333333333333333,-3,0.375,-2
4403,22000972,Thunder,120,0,0.26666666666666666,-14,0.7142857142857143,0.6981132075471698,0.7419354838709677,0.0,0,0.4642857142857143,-2,0.4838709677419355,-2,0.5,0,0.0,0,0.6666666666666666,3,0.625,2
4404,22000973,76ers,113,1,0.4782608695652174,-1,0.46875,0.46153846153846156,0.4838709677419355,0.75,2,0.39285714285714285,-6,0.36363636363636365,-18,0.3333333333333333,-3,0.8,3,0.375,-2,0.5384615384615384,1
4405,22000973,Spurs,111,0,0.5217391304347826,1,0.5106382978723404,0.46875,0.6,0.25,-2,0.6071428571428571,6,0.6363636363636364,18,0.6666666666666666,3,0.2,-3,0.625,2,0.46153846153846156,-1
4406,22000974,Raptors,121,1,0.5333333333333333,2,0.49411764705882355,0.4642857142857143,0.5517241379310345,0.0,0,0.6923076923076923,5,0.7428571428571429,17,0.7333333333333333,7,0.0,-5,0.6153846153846154,3,0.3333333333333333,-4
4407,22000974,Lakers,114,0,0.4666666666666667,-2,0.4787234042553192,0.5357142857142857,0.39473684210526316,0.0,0,0.3076923076923077,-5,0.2571428571428571,-17,0.26666666666666666,-7,1.0,5,0.38461538461538464,-3,0.6666666666666666,4
4408,22000975,Magic,119,1,0.48484848484848486,-1,0.5053763440860215,0.4482758620689655,0.6,0.0,-1,0.42857142857142855,-3,0.4444444444444444,-5,0.3,-4,0.5,0,0.6875,6,0.6666666666666666,6
4409,22000975,Pistons,112,0,0.5151515151515151,1,0.6363636363636364,0.6,0.7391304347826086,1.0,1,0.5714285714285714,3,0.5555555555555556,5,0.7,4,0.5,0,0.3125,-6,0.3333333333333333,-6
4410,22000976,Pacers,141,0,0.5384615384615384,2,0.4563106796116505,0.43209876543209874,0.5454545454545454,0.0,0,0.75,12,0.7407407407407407,26,0.375,-2,0.6666666666666666,1,0.4166666666666667,-2,0.5,0
4411,22000976,Wizards,154,1,0.46153846153846156,-2,0.6542056074766355,0.6875,0.5555555555555556,0.0,0,0.25,-12,0.25925925925925924,-26,0.625,2,0.3333333333333333,-1,0.5833333333333334,2,0.5,0
4412,22000977,Warriors,123,1,0.6923076923076923,10,0.6333333333333333,0.6307692307692307,0.64,0.0,-2,0.7241379310344828,13,0.7611940298507462,35,0.2857142857142857,-3,0.0,-4,0.8666666666666667,11,0.6842105263157895,7
4413,22000977,Pelicans,108,0,0.3076923076923077,-10,0.4772727272727273,0.38636363636363635,0.5681818181818182,1.0,2,0.27586206896551724,-13,0.23880597014925373,-35,0.7142857142857143,3,1.0,4,0.13333333333333333,-11,0.3157894736842105,-7
4414,22000978,Trail Blazers,114,0,0.5238095238095238,1,0.6904761904761905,0.6511627906976745,0.7317073170731707,0.0,0,0.5714285714285714,3,0.58,8,0.5,0,0.0,-2,0.3076923076923077,-5,0.18181818181818182,-7
4415,22000978,Hawks,123,1,0.47619047619047616,-1,0.6210526315789474,0.5555555555555556,0.7073170731707317,0.0,0,0.42857142857142855,-3,0.42,-8,0.5,0,1.0,2,0.6923076923076923,5,0.8181818181818182,7
4416,22000979,76ers,106,1,0.4838709677419355,-1,0.3333333333333333,0.33962264150943394,0.3235294117647059,0.0,0,0.2631578947368421,-9,0.2926829268292683,-17,0.5,0,0.5,0,0.5,0,0.5,0
4417,22000979,Bulls,94,0,0.5161290322580645,1,0.5333333333333333,0.5531914893617021,0.5,0.0,0,0.7368421052631579,9,0.7073170731707317,17,0.5,0,0.5,0,0.5,0,0.5,0
4418,22000980,Knicks,118,1,0.36363636363636365,-6,0.5697674418604651,0.5333333333333333,0.6097560975609756,0.0,0,0.75,14,0.7666666666666667,32,0.6666666666666666,2,0.0,-1,0.6,1,0.5,0
4419,22000980,Grizzlies,104,0,0.6363636363636364,6,0.7191011235955056,0.7258064516129032,0.7037037037037037,0.0,0,0.25,-14,0.23333333333333334,-32,0.3333333333333333,-2,1.0,1,0.4,-1,0.5,0
4420,22000981,Spurs,99,0,0.5294117647058824,2,0.4659090909090909,0.46153846153846156,0.4722222222222222,0.0,0,0.6451612903225806,9,0.6363636363636364,18,0.5,0,0.0,-1,0.375,-2,0.2857142857142857,-3
4421,22000981,Jazz,110,1,0.47058823529411764,-2,0.5777777777777777,0.5833333333333334,0.5555555555555556,0.0,0,0.3548387096774194,-9,0.36363636363636365,-18,0.5,0,1.0,1,0.625,2,0.7142857142857143,3
4422,22000982,Nuggets,89,0,0.6216216216216216,9,0.6164383561643836,0.6511627906976745,0.5666666666666667,1.0,1,0.38461538461538464,-3,0.3793103448275862,-7,0.6,1,0.0,-1,0.5333333333333333,1,0.5384615384615384,1
4423,22000982,Lakers,93,1,0.3783783783783784,-9,0.6341463414634146,0.5862068965517241,0.75,0.0,-1,0.6153846153846154,3,0.6206896551724138,7,0.4,-1,1.0,1,0.4666666666666667,-1,0.46153846153846156,-1
4424,22000983,Suns,134,1,0.7692307692307693,14,0.6555555555555556,0.7049180327868853,0.5517241379310345,0.0,0,0.5,0,0.4794520547945205,-3,0.6,1,0.4,-1,0.5454545454545454,1,0.5,0
4425,22000983,Cavaliers,118,0,0.23076923076923078,-14,0.6571428571428571,0.6756756756756757,0.6129032258064516,0.0,0,0.5,0,0.5205479452054794,3,0.4,-1,0.6,1,0.45454545454545453,-1,0.5,0
4426,22000984,Hornets,102,1,0.5357142857142857,2,0.7058823529411765,0.660377358490566,0.78125,0.0,0,0.6470588235294118,5,0.6216216216216216,9,0.5555555555555556,1,0.42857142857142855,-1,0.5625,2,0.5,0
4427,22000984,Pistons,99,0,0.4642857142857143,-2,0.6881720430107527,0.6612903225806451,0.7419354838709677,0.0,0,0.35294117647058826,-5,0.3783783783783784,-9,0.4444444444444444,-1,0.5714285714285714,1,0.4375,-2,0.5,0
4428,22000985,Nets,118,0,0.5483870967741935,3,0.5510204081632653,0.5409836065573771,0.5675675675675675,1.0,1,0.6,4,0.6181818181818182,13,0.375,-2,1.0,1,0.6875,12,0.625,6
4429,22000985,Bucks,124,1,0.45161290322580644,-3,0.7261904761904762,0.7804878048780488,0.6744186046511628,0.0,-1,0.4,-4,0.38181818181818183,-13,0.625,2,0.0,-1,0.3125,-12,0.375,-6
4430,22000986,Mavericks,127,1,0.4090909090909091,-4,0.5476190476190477,0.46511627906976744,0.6341463414634146,0.6666666666666666,1,0.48148148148148145,-1,0.45588235294117646,-6,0.5,0,1.0,1,0.16666666666666666,-8,0.23076923076923078,-7
4431,22000986,Heat,113,0,0.5909090909090909,4,0.632183908045977,0.5384615384615384,0.7083333333333334,0.3333333333333333,-1,0.5185185185185185,1,0.5441176470588235,6,0.5,0,0.0,-1,0.8333333333333334,8,0.7692307692307693,7
4432,22000987,Warriors,103,0,0.4857142857142857,-1,0.6804123711340206,0.6865671641791045,0.6666666666666666,0.0,0,0.5,0,0.543859649122807,5,0.42105263157894735,-3,0.0,0,0.7,8,0.7,8
4433,22000987,Pelicans,108,1,0.5142857142857142,1,0.6129032258064516,0.65,0.5849056603773585,0.0,0,0.5,0,0.45614035087719296,-5,0.5789473684210527,3,0.0,0,0.3,-8,0.3,-8
4434,22000988,Kings,103,1,0.5769230769230769,4,0.673469387755102,0.6129032258064516,0.7777777777777778,0.0,0,0.5625,2,0.575,6,0.5,0,0.5,0,0.6666666666666666,3,0.6363636363636364,3
4435,22000988,Thunder,99,0,0.4230769230769231,-4,0.6,0.5576923076923077,0.6511627906976745,0.0,0,0.4375,-2,0.425,-6,0.5,0,0.5,0,0.3333333333333333,-3,0.36363636363636365,-3
4436,22000989,Raptors,100,0,0.5555555555555556,3,0.52,0.43902439024390244,0.6176470588235294,0.0,-1,0.6923076923076923,5,0.7241379310344828,13,0.46153846153846156,-1,0.5,0,0.38461538461538464,-3,0.42105263157894735,-3
4437,22000989,Clippers,105,1,0.4444444444444444,-3,0.5287356321839081,0.5192307692307693,0.5428571428571428,1.0,1,0.3076923076923077,-5,0.27586206896551724,-13,0.5384615384615384,1,0.5,0,0.6153846153846154,3,0.5789473684210527,3
4438,22000990,Celtics,132,1,0.4444444444444444,-2,0.7647058823529411,0.8,0.68,0.0,0,0.6666666666666666,4,0.7142857142857143,12,0.4,-2,0.25,-2,0.5714285714285714,1,0.4,-2
4439,22000990,Magic,96,0,0.5555555555555556,2,0.59375,0.5490196078431373,0.6444444444444445,0.0,0,0.3333333333333333,-4,0.2857142857142857,-12,0.6,2,0.75,2,0.42857142857142855,-1,0.6,2
4440,22000991,Trail Blazers,141,1,0.5294117647058824,2,0.5652173913043478,0.5185185185185185,0.631578947368421,0.0,0,0.4666666666666667,-1,0.4722222222222222,-2,0.42857142857142855,-1,0.6666666666666666,1,0.46153846153846156,-1,0.5,0
4441,22000991,Cavaliers,105,0,0.47058823529411764,-2,0.5543478260869565,0.5084745762711864,0.6363636363636364,0.0,0,0.5333333333333333,1,0.5277777777777778,2,0.5714285714285714,1,0.3333333333333333,-1,0.5384615384615384,1,0.5,0
4442,22000992,Suns,103,0,0.6,6,0.5357142857142857,0.5,0.6153846153846154,0.0,0,0.45,-2,0.45454545454545453,-4,0.375,-2,0.0,-2,0.6363636363636364,3,0.5833333333333334,2
4443,22000992,Hawks,135,1,0.4,-6,0.5949367088607594,0.574468085106383,0.625,0.0,0,0.55,2,0.5454545454545454,4,0.625,2,1.0,2,0.36363636363636365,-3,0.4166666666666667,-2
4444,22000993,Kings,104,1,0.5102040816326531,1,0.5542168674698795,0.5689655172413793,0.52,0.0,0,0.48148148148148145,-1,0.47540983606557374,-3,0.6666666666666666,4,0.0,-5,0.7333333333333333,7,0.625,4
4445,22000993,Pacers,93,0,0.4897959183673469,-1,0.5473684210526316,0.5555555555555556,0.53125,0.0,0,0.5185185185185185,1,0.5245901639344263,3,0.3333333333333333,-4,1.0,5,0.26666666666666666,-7,0.375,-4
4446,22000994,76ers,135,1,0.5666666666666667,4,0.6344086021505376,0.5416666666666666,0.7333333333333333,0.0,0,0.5714285714285714,2,0.5454545454545454,3,0.3333333333333333,-4,0.5,0,0.16666666666666666,-4,0.375,-2
4447,22000994,Rockets,115,0,0.43333333333333335,-4,0.6170212765957447,0.559322033898305,0.7142857142857143,0.0,0,0.42857142857142855,-2,0.45454545454545453,-3,0.6666666666666666,4,0.5,0,0.8333333333333334,4,0.625,2
4448,22000995,Knicks,97,0,0.5483870967741935,3,0.7422680412371134,0.7068965517241379,0.7948717948717948,0.0,0,0.35714285714285715,-4,0.30303030303030304,-13,0.2727272727272727,-5,0.3333333333333333,-1,0.6666666666666666,2,0.3333333333333333,-2
4449,22000995,Nuggets,113,1,0.45161290322580644,-3,0.5465116279069767,0.5294117647058824,0.5714285714285714,0.0,0,0.6428571428571429,4,0.696969696969697,13,0.7272727272727273,5,0.6666666666666666,1,0.3333333333333333,-2,0.6666666666666666,2
4450,22000996,Spurs,94,0,0.6363636363636364,6,0.5227272727272727,0.5531914893617021,0.4878048780487805,0.0,0,0.3448275862068966,-9,0.3333333333333333,-22,1.0,4,1.0,3,0.26666666666666666,-7,0.3076923076923077,-5
4451,22000996,Jazz,126,1,0.36363636363636365,-6,0.6413043478260869,0.5652173913043478,0.8695652173913043,0.0,0,0.6551724137931034,9,0.6666666666666666,22,0.0,-4,0.0,-3,0.7333333333333333,7,0.6923076923076923,5
4452,22000997,Wizards,131,1,0.375,-8,0.6,0.6119402985074627,0.5789473684210527,1.0,2,0.5,0,0.4807692307692308,-2,0.25,-6,1.0,3,0.4827586206896552,-1,0.6666666666666666,8
4453,22000997,Raptors,129,0,0.625,8,0.6063829787234043,0.671875,0.4666666666666667,0.0,-2,0.5,0,0.5192307692307693,2,0.75,6,0.0,-3,0.5172413793103449,1,0.3333333333333333,-8
4454,22000998,Nets,109,0,0.42105263157894735,-3,0.6853932584269663,0.6181818181818182,0.7941176470588235,0.0,-1,0.45454545454545453,-2,0.42105263157894735,-9,0.0,-5,0.3333333333333333,-1,0.6,3,0.5555555555555556,2
4455,22000998,Mavericks,113,1,0.5789473684210527,3,0.631578947368421,0.603448275862069,0.6756756756756757,1.0,1,0.5454545454545454,2,0.5789473684210527,9,1.0,5,0.6666666666666666,1,0.4,-3,0.4444444444444444,-2
4456,22000999,Grizzlies,97,0,0.6666666666666666,8,0.8313253012048193,0.8727272727272727,0.75,0.0,0,0.3684210526315789,-5,0.35555555555555557,-13,0.5714285714285714,1,1.0,3,0.5714285714285714,1,0.625,2
4457,22000999,Pistons,111,1,0.3333333333333333,-8,0.7303370786516854,0.7692307692307693,0.6756756756756757,0.0,0,0.631578947368421,5,0.6444444444444445,13,0.42857142857142855,-1,0.0,-3,0.42857142857142855,-1,0.375,-2
4458,22001000,Hawks,126,0,0.41935483870967744,-5,0.4942528735632184,0.4925373134328358,0.5,0.0,0,0.6,5,0.6111111111111112,12,0.5714285714285714,2,1.0,2,0.38461538461538464,-3,0.5,0
4459,22001000,Pacers,133,1,0.5806451612903226,5,0.4574468085106383,0.38596491228070173,0.5675675675675675,0.0,0,0.4,-5,0.3888888888888889,-12,0.42857142857142855,-2,0.0,-2,0.6153846153846154,3,0.5,0
4460,22001001,Thunder,97,0,0.5,0,0.4883720930232558,0.358974358974359,0.5957446808510638,0.3333333333333333,-1,0.45161290322580644,-3,0.43243243243243246,-10,0.6666666666666666,4,0.0,-1,0.14285714285714285,-10,0.14285714285714285,-10
4461,22001001,Warriors,118,1,0.5,0,0.5454545454545454,0.6326530612244898,0.4358974358974359,0.6666666666666666,1,0.5483870967741935,3,0.5675675675675675,10,0.3333333333333333,-4,1.0,1,0.8571428571428571,10,0.8571428571428571,10
4462,22001002,Lakers,94,0,0.5,0,0.5714285714285714,0.6304347826086957,0.4838709677419355,1.0,1,0.6,4,0.5957446808510638,9,0.75,4,0.3333333333333333,-1,0.5,0,0.4444444444444444,-1
4463,22001002,Clippers,118,1,0.5,0,0.5517241379310345,0.5882352941176471,0.5,0.0,-1,0.4,-4,0.40425531914893614,-9,0.25,-4,0.6666666666666666,1,0.5,0,0.5555555555555556,1
4464,22001003,Pelicans,107,0,0.7619047619047619,11,0.6470588235294118,0.64,0.6571428571428571,0.0,0,0.35714285714285715,-4,0.3888888888888889,-8,0.5,0,0.0,-1,0.3333333333333333,-4,0.3076923076923077,-5
